Loviflo  ;27;13;2;8;6;69;;;;33;Master Guardian Elite  ;  Rialto  ;   2020-07-07 20:41:11  ;  00:00:19  ;  00:12:36  ;  9 : 6 
Ilesis  ;24;9;3;8;3;55;;;;21;Master Guardian Elite  ;  Rialto  ;   2020-07-07 20:41:11  ;  00:00:19  ;  00:12:36  ;  9 : 6 
Mr. Proper ™ csgocases.com  ;47;9;2;12;3;33;;;;22;Master Guardian Elite  ;  Rialto  ;   2020-07-07 20:41:11  ;  00:00:19  ;  00:12:36  ;  9 : 6 
sfintul666  ;16;7;1;10;3;71;;;;15;Master Guardian Elite  ;  Rialto  ;   2020-07-07 20:41:11  ;  00:00:19  ;  00:12:36  ;  9 : 6 
_Dony_ᶠᵘᶜᵏᵧₒᵤ  ;40;6;1;10;2;16;;;;13;Master Guardian 2      ;  Nuke  ;   2020-07-07 20:28:07  ;  00:01:06  ;  00:09:55  ;  3 : 9 
_ᴅʏᴜᴋʜᴀ_  ;74;5;0;9;1;40;;;;10;Master Guardian Elite  ;  Nuke  ;   2020-07-07 20:28:07  ;  00:01:06  ;  00:09:55  ;  3 : 9 
Loviflo  ;15;13;0;4;7;23;;;;29;Master Guardian Elite  ;  Nuke  ;   2020-07-07 20:28:07  ;  00:01:06  ;  00:09:55  ;  3 : 9 
Ilesis  ;29;6;4;7;2;50;;;;16;Master Guardian Elite  ;  Nuke  ;   2020-07-07 20:28:07  ;  00:01:06  ;  00:09:55  ;  3 : 9 
Loviflo  ;5;11;4;5;6;36;;;;26;Master Guardian Elite  ;  Rialto  ;   2020-07-07 20:16:47  ;  00:01:13  ;  00:07:52  ;  9 : 3 
Ilesis  ;5;10;1;7;3;20;;;;21;Master Guardian Elite  ;  Rialto  ;   2020-07-07 20:16:47  ;  00:01:13  ;  00:07:52  ;  9 : 3 
Zhey_[KYIV]  ;31;9;0;10;3;55;;;;18;Gold Nova 2            ;  Rialto  ;   2020-07-07 20:16:47  ;  00:01:13  ;  00:07:52  ;  9 : 3 
Hom_homka_[KYIV]  ;31;3;1;11;0;33;;;;7;Legendary Eagle        ;  Rialto  ;   2020-07-07 20:16:47  ;  00:01:13  ;  00:07:52  ;  9 : 3 
✠JÄGER✠  ;83;10;3;11;6;50;;;;31;Silver 1               ;  Shortdust  ;   2020-07-07 19:56:47  ;  00:00:12  ;  00:15:29  ;  9 : 7 
YEŞİL  ;61;10;1;11;3;60;;;;27;Legendary Eagle        ;  Shortdust  ;   2020-07-07 19:56:47  ;  00:00:12  ;  00:15:29  ;  9 : 7 
Loviflo  ;31;14;1;10;4;42;;;;32;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 19:56:47  ;  00:00:12  ;  00:15:29  ;  9 : 7 
Ilesis  ;27;8;3;10;3;62;;;;29;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 19:56:47  ;  00:00:12  ;  00:15:29  ;  9 : 7 
Loviflo  ;33;12;1;7;8;25;;;;29;Master Guardian Elite  ;  Rialto  ;   2020-07-07 19:43:35  ;  00:01:08  ;  00:10:29  ;  9 : 6 
Ilesis  ;31;7;1;9;1;28;;;;15;Master Guardian Elite  ;  Rialto  ;   2020-07-07 19:43:35  ;  00:01:08  ;  00:10:29  ;  9 : 6 
hack  ;50;10;1;9;6;40;;;;23;Distinguished M-G      ;  Rialto  ;   2020-07-07 19:43:35  ;  00:01:08  ;  00:10:29  ;  9 : 6 
Cobr  ;46;6;1;10;0;66;;;;13;Gold Nova 2            ;  Rialto  ;   2020-07-07 19:43:35  ;  00:01:08  ;  00:10:29  ;  9 : 6 
Ilesis  ;19;16;0;10;7;37;;;;34;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 19:27:19  ;  00:01:13  ;  00:12:38  ;  8 : 8 
Loviflo  ;26;6;3;12;1;83;;;;17;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 19:27:19  ;  00:01:13  ;  00:12:38  ;  8 : 8 
Zønkecz  ;14;12;2;11;6;58;;;;28;Gold Nova 1            ;  Shortdust  ;   2020-07-07 19:27:19  ;  00:01:13  ;  00:12:38  ;  8 : 8 
NINJA DOG  ;27;10;1;11;2;40;;;;25;Legendary Eagle        ;  Shortdust  ;   2020-07-07 19:27:19  ;  00:01:13  ;  00:12:38  ;  8 : 8 
Капгра  ;75;8;1;9;5;50;;;;28;Master Guardian Elite  ;  Nuke  ;   2020-07-07 14:38:56  ;  00:00:39  ;  00:15:07  ;  7 : 9 
♚𝙆𝙞𝙣𝙜♚™  ;49;9;2;12;2;22;;;;21;Master Guardian Elite  ;  Nuke  ;   2020-07-07 14:38:56  ;  00:00:39  ;  00:15:07  ;  7 : 9 
Ilesis  ;18;12;1;7;6;25;;;;30;Master Guardian Elite  ;  Nuke  ;   2020-07-07 14:38:56  ;  00:00:39  ;  00:15:07  ;  7 : 9 
Loviflo  ;18;9;3;10;3;33;;;;21;Master Guardian Elite  ;  Nuke  ;   2020-07-07 14:38:56  ;  00:00:39  ;  00:15:07  ;  7 : 9 
AHUMEIIIHUK  ;24;10;1;6;7;50;;;;21;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 14:27:52  ;  00:00:17  ;  00:08:02  ;  9 : 3 
🚀🚀🚀  ;37;8;3;7;2;25;;;;19;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 14:27:52  ;  00:00:17  ;  00:08:02  ;  9 : 3 
Loviflo  ;29;7;1;9;1;42;;;;15;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 14:27:52  ;  00:00:17  ;  00:08:02  ;  9 : 3 
Ilesis  ;28;6;2;9;2;50;;;;14;Master Guardian Elite  ;  Shortdust  ;   2020-07-07 14:27:52  ;  00:00:17  ;  00:08:02  ;  9 : 3 
*Apostal*  ;23;16;2;8;5;50;;;;39;Master Guardian 2      ;  Rialto  ;   2020-07-07 14:11:12  ;  00:01:01  ;  00:13:39  ;  8 : 8 
Волшебный Морс  ;28;6;2;10;3;33;;;;16;Master Guardian Elite  ;  Rialto  ;   2020-07-07 14:11:12  ;  00:01:01  ;  00:13:39  ;  8 : 8 
Loviflo  ;15;11;1;11;6;54;;;;27;Master Guardian Elite  ;  Rialto  ;   2020-07-07 14:11:12  ;  00:01:01  ;  00:13:39  ;  8 : 8 
Ilesis  ;20;7;0;11;2;42;;;;16;Master Guardian Elite  ;  Rialto  ;   2020-07-07 14:11:12  ;  00:01:01  ;  00:13:39  ;  8 : 8 
Rio Futab  ;46;6;3;10;3;85;;;;15;Master Guardian Elite  ;  Nuke  ;   2020-07-07 13:56:40  ;  00:01:46  ;  00:10:57  ;  4 : 9 
szymquuuuuuuuuu  ;40;3;1;9;1;33;;;;9;Master Guardian Elite  ;  Nuke  ;   2020-07-07 13:56:40  ;  00:01:46  ;  00:10:57  ;  4 : 9 
Loviflo  ;30;13;2;4;6;53;;;;34;Master Guardian Elite  ;  Nuke  ;   2020-07-07 13:56:40  ;  00:01:46  ;  00:10:57  ;  4 : 9 
Ilesis  ;31;6;3;6;3;50;;;;21;Master Guardian Elite  ;  Nuke  ;   2020-07-07 13:56:40  ;  00:01:46  ;  00:10:57  ;  4 : 9 
NawsK  ;39;13;3;8;7;61;;;;35;Legendary Eagle Master ;  Nuke  ;   2020-07-06 20:37:42  ;  00:01:07  ;  00:10:13  ;  9 : 6 
Chazz  ;35;8;1;9;2;25;;;;17;Silver 2               ;  Nuke  ;   2020-07-06 20:37:42  ;  00:01:07  ;  00:10:13  ;  9 : 6 
Loviflo  ;13;11;2;10;5;54;;;;28;Master Guardian 2      ;  Nuke  ;   2020-07-06 20:37:42  ;  00:01:07  ;  00:10:13  ;  9 : 6 
Ilesis  ;17;6;2;11;1;50;;;;17;Master Guardian 2      ;  Nuke  ;   2020-07-06 20:37:42  ;  00:01:07  ;  00:10:13  ;  9 : 6 
NawsK  ;26;13;0;2;8;15;;;;26;Legendary Eagle Master ;  Nuke  ;   2020-07-06 20:27:58  ;  00:01:10  ;  00:06:25  ;  9 : 1 
Chazz  ;32;5;2;5;1;40;;;;12;Silver 2               ;  Nuke  ;   2020-07-06 20:27:58  ;  00:01:10  ;  00:06:25  ;  9 : 1 
Loviflo  ;13;4;1;9;1;0;;;;11;Master Guardian 2      ;  Nuke  ;   2020-07-06 20:27:58  ;  00:01:10  ;  00:06:25  ;  9 : 1 
Ilesis  ;36;3;0;9;0;66;;;;6;Master Guardian 2      ;  Nuke  ;   2020-07-06 20:27:58  ;  00:01:10  ;  00:06:25  ;  9 : 1 
Chazz  ;34;12;0;3;4;25;;;;24;Legendary Eagle Master ;  Nuke  ;   2020-07-06 20:16:46  ;  00:00:32  ;  00:07:40  ;  9 : 3 
NawsK  ;31;8;5;5;5;50;;;;23;Unrank                 ;  Nuke  ;   2020-07-06 20:16:46  ;  00:00:32  ;  00:07:40  ;  9 : 3 
Loviflo  ;13;6;1;9;3;50;;;;13;Master Guardian Elite  ;  Nuke  ;   2020-07-06 20:16:46  ;  00:00:32  ;  00:07:40  ;  9 : 3 
Ilesis  ;25;2;1;11;0;0;;;;5;Master Guardian 2      ;  Nuke  ;   2020-07-06 20:16:46  ;  00:00:32  ;  00:07:40  ;  9 : 3 
Zoom^eR  ;28;6;1;9;3;33;;;;13;Master Guardian        ;  Nuke  ;   2020-07-06 20:03:26  ;  00:01:05  ;  00:09:30  ;  3 : 9 
Novadym  ;34;2;0;10;0;0;;;;4;Legendary Eagle        ;  Nuke  ;   2020-07-06 20:03:26  ;  00:01:05  ;  00:09:30  ;  3 : 9 
Loviflo  ;27;12;2;3;5;16;;;;27;Master Guardian Elite  ;  Nuke  ;   2020-07-06 20:03:26  ;  00:01:05  ;  00:09:30  ;  3 : 9 
Ilesis  ;28;7;2;5;4;42;;;;18;Master Guardian 2      ;  Nuke  ;   2020-07-06 20:03:26  ;  00:01:05  ;  00:09:30  ;  3 : 9 
CHAVO  ;78;15;2;9;8;46;;;;32;Master Guardian 2      ;  Shortdust  ;   2020-07-06 13:38:47  ;  00:00:42  ;  00:10:22  ;  8 : 8 
CAN POLAT  ;78;6;2;11;0;16;;;;16;Master Guardian Elite  ;  Shortdust  ;   2020-07-06 13:38:47  ;  00:00:42  ;  00:10:22  ;  8 : 8 
Loviflo  ;15;12;4;11;5;25;;;;30;Master Guardian Elite  ;  Shortdust  ;   2020-07-06 13:38:47  ;  00:00:42  ;  00:10:22  ;  8 : 8 
Ilesis  ;25;8;3;10;3;37;;;;19;Master Guardian 2      ;  Shortdust  ;   2020-07-06 13:38:47  ;  00:00:42  ;  00:10:22  ;  8 : 8 
Rulo  ;10;17;0;8;7;52;;;;34;Legendary Eagle Master ;  Train  ;   2020-07-06 13:23:18  ;  00:00:37  ;  00:11:48  ;  8 : 8 
GROOT  ;5;2;3;12;1;100;;;;7;Silver Elite Master    ;  Train  ;   2020-07-06 13:23:18  ;  00:00:37  ;  00:11:48  ;  8 : 8 
Loviflo  ;13;10;4;11;5;36;;;;27;Master Guardian Elite  ;  Train  ;   2020-07-06 13:23:18  ;  00:00:37  ;  00:11:48  ;  8 : 8 
Ilesis  ;28;9;3;9;3;11;;;;23;Master Guardian 2      ;  Train  ;   2020-07-06 13:23:18  ;  00:00:37  ;  00:11:48  ;  8 : 8 
.chill.  ;74;13;2;7;5;46;;;;28;Master Guardian Elite  ;  Train  ;   2020-07-06 13:10:07  ;  00:01:16  ;  00:09:40  ;  9 : 4 
wOtan 先心  ;60;8;3;8;4;37;;;;21;Master Guardian Elite  ;  Train  ;   2020-07-06 13:10:07  ;  00:01:16  ;  00:09:40  ;  9 : 4 
Ilesis  ;17;9;0;10;2;44;;;;18;Master Guardian 2      ;  Train  ;   2020-07-06 13:10:07  ;  00:01:16  ;  00:09:40  ;  9 : 4 
Loviflo  ;15;6;0;11;2;66;;;;12;Master Guardian Elite  ;  Train  ;   2020-07-06 13:10:07  ;  00:01:16  ;  00:09:40  ;  9 : 4 
𝙍𝙚𝙙𝙪𝙓  ;60;8;3;10;3;37;;;;29;                       ;  Rialto  ;   2020-07-06 12:52:30  ;  00:00:34  ;  00:13:45  ;  7 : 9 
wezlero  ;0;12;2;11;4;41;;;;28;Gold Nova 2            ;  Rialto  ;   2020-07-06 12:52:30  ;  00:00:34  ;  00:13:45  ;  7 : 9 
Ilesis  ;19;11;1;9;3;27;;;;29;Master Guardian 2      ;  Rialto  ;   2020-07-06 12:52:30  ;  00:00:34  ;  00:13:45  ;  7 : 9 
Loviflo  ;15;9;4;12;6;20;;;;22;Master Guardian Elite  ;  Rialto  ;   2020-07-06 12:52:30  ;  00:00:34  ;  00:13:45  ;  7 : 9 
Ilesis  ;22;15;1;9;7;20;;;;38;Master Guardian 2      ;  Rialto  ;   2020-07-06 11:24:55  ;  00:00:12  ;  00:11:50  ;  8 : 8 
Loviflo  ;24;9;2;11;1;44;;;;27;Master Guardian Elite  ;  Rialto  ;   2020-07-06 11:24:55  ;  00:00:12  ;  00:11:50  ;  8 : 8 
pizza_guy  ;30;12;1;11;5;66;;;;31;Master Guardian 2      ;  Rialto  ;   2020-07-06 11:24:55  ;  00:00:12  ;  00:11:50  ;  8 : 8 
trailer park supervisor  ;27;8;3;13;3;62;;;;22;Master Guardian 2      ;  Rialto  ;   2020-07-06 11:24:55  ;  00:00:12  ;  00:11:50  ;  8 : 8 
Ilesis  ;27;10;1;2;3;30;;;;21;Master Guardian 2      ;  Nuke  ;   2020-07-06 11:15:18  ;  00:00:14  ;  00:06:27  ;  9 : 0 
Loviflo  ;15;8;4;3;6;37;;;;20;Master Guardian Elite  ;  Nuke  ;   2020-07-06 11:15:18  ;  00:00:14  ;  00:06:27  ;  9 : 0 
𝖆𝖓𝖌𝖊𝖑  ;43;3;0;9;0;0;;;;6;Master Guardian 2      ;  Nuke  ;   2020-07-06 11:15:18  ;  00:00:14  ;  00:06:27  ;  9 : 0 
Zeus  ;71;2;1;9;0;0;;;;5;Master Guardian 2      ;  Nuke  ;   2020-07-06 11:15:18  ;  00:00:14  ;  00:06:27  ;  9 : 0 
Loviflo  ;11;9;2;11;3;55;;;;24;Master Guardian 2      ;  Rialto  ;   2020-07-06 10:59:34  ;  00:00:50  ;  00:12:28  ;  5 : 9 
Ilesis  ;5;7;1;9;2;42;;;;18;Master Guardian 2      ;  Rialto  ;   2020-07-06 10:59:34  ;  00:00:50  ;  00:12:28  ;  5 : 9 
0 iq  ;43;12;3;8;8;50;;;;29;Master Guardian 2      ;  Rialto  ;   2020-07-06 10:59:34  ;  00:00:50  ;  00:12:28  ;  5 : 9 
trururu  ;75;8;0;8;1;25;;;;23;Master Guardian 2      ;  Rialto  ;   2020-07-06 10:59:34  ;  00:00:50  ;  00:12:28  ;  5 : 9 
Loviflo  ;17;13;1;6;7;15;;;;27;Master Guardian 2      ;  Nuke  ;   2020-07-06 10:44:38  ;  00:01:15  ;  00:09:48  ;  9 : 5 
Ilesis  ;28;7;2;7;2;57;;;;18;Master Guardian 2      ;  Nuke  ;   2020-07-06 10:44:38  ;  00:01:15  ;  00:09:48  ;  9 : 5 
urplug  ;59;10;1;11;4;20;;;;21;Master Guardian 2      ;  Nuke  ;   2020-07-06 10:44:38  ;  00:01:15  ;  00:09:48  ;  9 : 5 
Lerar  ;89;3;2;9;1;33;;;;10;Master Guardian 2      ;  Nuke  ;   2020-07-06 10:44:38  ;  00:01:15  ;  00:09:48  ;  9 : 5 
Loviflo  ;28;12;2;8;7;33;;;;29;Master Guardian 2      ;  Train  ;   2020-07-06 10:24:46  ;  00:00:56  ;  00:16:31  ;  9 : 7 
Ilesis  ;34;8;4;11;2;62;;;;22;Master Guardian 2      ;  Train  ;   2020-07-06 10:24:46  ;  00:00:56  ;  00:16:31  ;  9 : 7 
아서  ;79;11;1;10;5;45;;;;26;Master Guardian 2      ;  Train  ;   2020-07-06 10:24:46  ;  00:00:56  ;  00:16:31  ;  9 : 7 
3Fx  ;74;8;1;10;2;50;;;;20;Master Guardian        ;  Train  ;   2020-07-06 10:24:46  ;  00:00:56  ;  00:16:31  ;  9 : 7 
Loviflo  ;29;10;1;10;6;20;;;;25;Master Guardian 2      ;  Train  ;   2020-07-06 10:06:30  ;  00:00:55  ;  00:14:37  ;  7 : 9 
Ilesis  ;31;8;3;11;1;37;;;;19;Master Guardian 2      ;  Train  ;   2020-07-06 10:06:30  ;  00:00:55  ;  00:14:37  ;  7 : 9 
아서  ;73;12;0;10;4;25;;;;26;Master Guardian        ;  Train  ;   2020-07-06 10:06:30  ;  00:00:55  ;  00:14:37  ;  7 : 9 
3Fx  ;72;9;2;8;5;55;;;;26;Master Guardian 2      ;  Train  ;   2020-07-06 10:06:30  ;  00:00:55  ;  00:14:37  ;  7 : 9 
Vinchentso{C.p}!  ;49;17;1;6;6;52;;;;35;Distinguished M-G      ;  Rialto  ;   2020-07-05 19:19:18  ;  00:01:21  ;  00:10:29  ;  9 : 6 
Trainhunter  ;45;4;2;9;3;50;;;;10;Master Guardian 2      ;  Rialto  ;   2020-07-05 19:19:18  ;  00:01:21  ;  00:10:29  ;  9 : 6 
Loviflo  ;15;10;0;10;6;30;;;;20;Master Guardian 2      ;  Rialto  ;   2020-07-05 19:19:18  ;  00:01:21  ;  00:10:29  ;  9 : 6 
Ilesis  ;25;5;2;11;0;40;;;;14;Master Guardian 2      ;  Rialto  ;   2020-07-05 19:19:18  ;  00:01:21  ;  00:10:29  ;  9 : 6 
Loviflo  ;1;10;2;8;5;30;;;;26;Master Guardian 2      ;  Nuke  ;   2020-07-05 19:04:22  ;  00:01:20  ;  00:10:49  ;  9 : 5 
Ilesis  ;11;10;1;7;4;30;;;;21;Master Guardian 2      ;  Nuke  ;   2020-07-05 19:04:22  ;  00:01:20  ;  00:10:49  ;  9 : 5 
flusq  ;46;9;2;10;3;33;;;;20;Master Guardian 2      ;  Nuke  ;   2020-07-05 19:04:22  ;  00:01:20  ;  00:10:49  ;  9 : 5 
#NOM?;31;6;2;10;2;100;;;;16;Master Guardian 2      ;  Nuke  ;   2020-07-05 19:04:22  ;  00:01:20  ;  00:10:49  ;  9 : 5 
Loviflo  ;26;9;2;6;4;33;;;;25;Master Guardian 2      ;  Nuke  ;   2020-07-05 18:49:59  ;  00:01:52  ;  00:09:05  ;  9 : 3 
Ilesis  ;20;10;2;5;5;30;;;;24;Master Guardian 2      ;  Nuke  ;   2020-07-05 18:49:59  ;  00:01:52  ;  00:09:05  ;  9 : 3 
да блмн  ;93;6;1;9;2;50;;;;13;Master Guardian 2      ;  Nuke  ;   2020-07-05 18:49:59  ;  00:01:52  ;  00:09:05  ;  9 : 3 
САЛАМ АЛЕКУВИЧ  ;90;5;1;10;1;40;;;;11;Gold Nova Master       ;  Nuke  ;   2020-07-05 18:49:59  ;  00:01:52  ;  00:09:05  ;  9 : 3 
Ilesis  ;17;10;0;3;5;30;;;;22;Master Guardian 2      ;  Nuke  ;   2020-07-05 18:36:38  ;  00:00:11  ;  00:09:06  ;  9 : 2 
Loviflo  ;26;7;5;6;4;14;;;;19;Master Guardian 2      ;  Nuke  ;   2020-07-05 18:36:38  ;  00:00:11  ;  00:09:06  ;  9 : 2 
dush  ;47;6;1;9;1;66;;;;15;                       ;  Nuke  ;   2020-07-05 18:36:38  ;  00:00:11  ;  00:09:06  ;  9 : 2 
GUBKA Bob CS.FAIL  ;0;2;0;8;1;100;;;;4;Legendary Eagle        ;  Nuke  ;   2020-07-05 18:36:38  ;  00:00:11  ;  00:09:06  ;  9 : 2 
Loviflo  ;28;14;2;9;7;50;;;;32;Master Guardian 2      ;  Train  ;   2020-07-01 20:32:06  ;  00:01:09  ;  00:14:20  ;  9 : 7 
Ilesis  ;28;8;3;8;2;25;;;;23;Master Guardian 2      ;  Train  ;   2020-07-01 20:32:06  ;  00:01:09  ;  00:14:20  ;  9 : 7 
$HarnoldMaster$  ;46;10;1;11;6;70;;;;23;Master Guardian Elite  ;  Train  ;   2020-07-01 20:32:06  ;  00:01:09  ;  00:14:20  ;  9 : 7 
OperatorWajchy  ;82;7;2;11;1;28;;;;16;Master Guardian        ;  Train  ;   2020-07-01 20:32:06  ;  00:01:09  ;  00:14:20  ;  9 : 7 
Loviflo  ;5;11;3;11;5;45;;;;28;Master Guardian 2      ;  Rialto  ;   2020-07-01 20:16:46  ;  00:00:25  ;  00:11:30  ;  9 : 7 
Ilesis  ;5;11;1;10;4;45;;;;23;Master Guardian 2      ;  Rialto  ;   2020-07-01 20:16:46  ;  00:00:25  ;  00:11:30  ;  9 : 7 
Hristo-gtr5  ;36;11;0;11;5;41;;;;22;Master Guardian 2      ;  Rialto  ;   2020-07-01 20:16:46  ;  00:00:25  ;  00:11:30  ;  9 : 7 
Skalpel  ;41;9;1;12;2;33;;;;21;Master Guardian 2      ;  Rialto  ;   2020-07-01 20:16:46  ;  00:00:25  ;  00:11:30  ;  9 : 7 
Loviflo  ;11;12;1;11;4;8;;;;31;Master Guardian 2      ;  Lake  ;   2020-07-01 19:58:46  ;  00:01:04  ;  00:14:54  ;  6 : 9 
Ilesis  ;6;5;0;10;2;40;;;;14;Master Guardian 2      ;  Lake  ;   2020-07-01 19:58:46  ;  00:01:04  ;  00:14:54  ;  6 : 9 
[Zoo] ₵ʘҍƦɑ-₵lаᴜʂϊ  ;25;17;0;7;8;29;;;;40;Legendary Eagle        ;  Lake  ;   2020-07-01 19:58:46  ;  00:01:04  ;  00:14:54  ;  6 : 9 
[Zoo] D45 P0ny  ;17;4;4;10;1;25;;;;16;Silver 4               ;  Lake  ;   2020-07-01 19:58:46  ;  00:01:04  ;  00:14:54  ;  6 : 9 
MIDO  ;15;7;2;10;2;14;;;;16;Master Guardian Elite  ;  Nuke  ;   2020-07-01 13:36:07  ;  00:00:51  ;  00:09:02  ;  3 : 9 
REX ЕПТА CS.FAIL csgorun.pro  ;67;4;0;10;1;25;;;;8;Master Guardian        ;  Nuke  ;   2020-07-01 13:36:07  ;  00:00:51  ;  00:09:02  ;  3 : 9 
Loviflo  ;31;12;4;7;8;41;;;;29;Master Guardian 2      ;  Nuke  ;   2020-07-01 13:36:07  ;  00:00:51  ;  00:09:02  ;  3 : 9 
Ilesis  ;31;8;0;4;1;25;;;;23;Master Guardian 2      ;  Nuke  ;   2020-07-01 13:36:07  ;  00:00:51  ;  00:09:02  ;  3 : 9 
Loviflo  ;27;11;2;6;7;18;;;;24;Master Guardian 2      ;  Nuke  ;   2020-07-01 13:22:55  ;  00:00:50  ;  00:09:53  ;  9 : 5 
Ilesis  ;27;10;1;5;2;30;;;;23;Master Guardian 2      ;  Nuke  ;   2020-07-01 13:22:55  ;  00:00:50  ;  00:09:53  ;  9 : 5 
Илюша  ;36;5;1;10;1;60;;;;17;Master Guardian 2      ;  Nuke  ;   2020-07-01 13:22:55  ;  00:00:50  ;  00:09:53  ;  9 : 5 
𝙋𝙖𝙞𝙢𝙤𝙣❤  ;49;6;1;11;4;16;;;;15;Master Guardian 2      ;  Nuke  ;   2020-07-01 13:22:55  ;  00:00:50  ;  00:09:53  ;  9 : 5 
Loviflo  ;27;14;4;8;6;28;;;;32;Master Guardian 2      ;  Rialto  ;   2020-07-01 13:06:55  ;  00:00:25  ;  00:12:43  ;  9 : 6 
Ilesis  ;27;7;1;10;3;28;;;;17;Master Guardian 2      ;  Rialto  ;   2020-07-01 13:06:55  ;  00:00:25  ;  00:12:43  ;  9 : 6 
ⓅⓐⓝⒹⓐ™  ;35;10;0;10;2;40;;;;22;Master Guardian        ;  Rialto  ;   2020-07-01 13:06:55  ;  00:00:25  ;  00:12:43  ;  9 : 6 
ⒻatherⓈnake  ;17;8;3;11;4;75;;;;19;Master Guardian        ;  Rialto  ;   2020-07-01 13:06:55  ;  00:00:25  ;  00:12:43  ;  9 : 6 
TgsZ3r0  ;38;11;1;8;2;45;;;;23;Distinguished M-G      ;  Train  ;   2020-06-30 20:28:38  ;  00:01:01  ;  00:12:22  ;  8 : 8 
FrN  ;45;8;1;10;6;50;;;;17;Gold Nova 3            ;  Train  ;   2020-06-30 20:28:38  ;  00:01:01  ;  00:12:22  ;  8 : 8 
Loviflo  ;12;10;3;9;5;50;;;;23;Master Guardian 2      ;  Train  ;   2020-06-30 20:28:38  ;  00:01:01  ;  00:12:22  ;  8 : 8 
Ilesis  ;5;8;0;10;3;12;;;;18;Master Guardian 2      ;  Train  ;   2020-06-30 20:28:38  ;  00:01:01  ;  00:12:22  ;  8 : 8 
Loviflo  ;5;9;1;9;3;22;;;;19;Master Guardian 2      ;  Train  ;   2020-06-30 20:13:18  ;  00:00:18  ;  00:11:15  ;  6 : 9 
Ilesis  ;5;9;0;11;3;22;;;;18;Master Guardian 2      ;  Train  ;   2020-06-30 20:13:18  ;  00:00:18  ;  00:11:15  ;  6 : 9 
YouTube:Roumnik  ;62;13;1;6;4;15;;;;27;Master Guardian        ;  Train  ;   2020-06-30 20:13:18  ;  00:00:18  ;  00:11:15  ;  6 : 9 
КрАсАвЧиК Чё! =)  ;35;7;4;12;5;71;;;;18;Unrank                 ;  Train  ;   2020-06-30 20:13:18  ;  00:00:18  ;  00:11:15  ;  6 : 9 
Loviflo  ;29;12;0;3;7;50;;;;25;Master Guardian 2      ;  Lake  ;   2020-06-30 19:59:58  ;  00:01:02  ;  00:10:31  ;  9 : 3 
Ilesis  ;31;7;2;4;2;42;;;;18;Master Guardian 2      ;  Lake  ;   2020-06-30 19:59:58  ;  00:01:02  ;  00:10:31  ;  9 : 3 
AndMO  ;12;4;1;10;2;25;;;;9;Master Guardian 2      ;  Lake  ;   2020-06-30 19:59:58  ;  00:01:02  ;  00:10:31  ;  9 : 3 
Brain_on_Vacation  ;7;3;0;9;1;0;;;;6;Master Guardian 2      ;  Lake  ;   2020-06-30 19:59:58  ;  00:01:02  ;  00:10:31  ;  9 : 3 
EEEDSHOT MACHINE  ;46;14;1;8;6;64;;;;37;Legendary Eagle Master ;  Train  ;   2020-06-30 19:40:31  ;  00:00:58  ;  00:15:17  ;  8 : 8 
GB$  ;46;6;2;15;2;33;;;;14;Silver 4               ;  Train  ;   2020-06-30 19:40:31  ;  00:00:58  ;  00:15:17  ;  8 : 8 
Loviflo  ;28;12;4;11;6;41;;;;32;Master Guardian 2      ;  Train  ;   2020-06-30 19:40:31  ;  00:00:58  ;  00:15:17  ;  8 : 8 
Ilesis  ;25;11;3;9;2;18;;;;29;Master Guardian 2      ;  Train  ;   2020-06-30 19:40:31  ;  00:00:58  ;  00:15:17  ;  8 : 8 
SiBeran GOLG FLAshbang  ;78;15;2;8;5;20;;;;32;Master Guardian Elite  ;  Lake  ;   2020-06-30 17:08:14  ;  00:01:04  ;  00:17:21  ;  9 : 6 
Нос Пиноккио  ;90;8;3;10;4;62;;;;21;Master Guardian 2      ;  Lake  ;   2020-06-30 17:08:14  ;  00:01:04  ;  00:17:21  ;  9 : 6 
Loviflo  ;5;10;1;12;3;50;;;;23;Master Guardian 2      ;  Lake  ;   2020-06-30 17:08:14  ;  00:01:04  ;  00:17:21  ;  9 : 6 
Ilesis  ;12;8;3;11;3;37;;;;20;Master Guardian 2      ;  Lake  ;   2020-06-30 17:08:14  ;  00:01:04  ;  00:17:21  ;  9 : 6 
Властелин боли  ;39;9;2;2;7;22;;;;20;Master Guardian Elite  ;  Nuke  ;   2020-06-30 16:58:55  ;  00:00:21  ;  00:05:41  ;  9 : 0 
dazai  ;58;9;1;3;2;33;;;;19;Master Guardian Elite  ;  Nuke  ;   2020-06-30 16:58:55  ;  00:00:21  ;  00:05:41  ;  9 : 0 
Ilesis  ;5;3;2;9;0;33;;;;8;Master Guardian 2      ;  Nuke  ;   2020-06-30 16:58:55  ;  00:00:21  ;  00:05:41  ;  9 : 0 
Loviflo  ;5;2;1;9;0;0;;;;5;Master Guardian 2      ;  Nuke  ;   2020-06-30 16:58:55  ;  00:00:21  ;  00:05:41  ;  9 : 0 
